priming,cor_type,dif, sub
loc,loc_cor,0.00508738990828585,349
loc,soc_cor,0.008896999781350882,349
loc,loc_cor,0.025078169089132338,350
loc,soc_cor,0.041835692094964405,350
loc,loc_cor,-0.0026186568623592084,351
loc,soc_cor,0.009682394344545153,351
loc,loc_cor,0.010597790731468465,352
loc,soc_cor,0.011273708010547577,352
loc,loc_cor,0.019396381778773286,353
loc,soc_cor,0.015820323885500018,353
loc,loc_cor,0.030768556929156858,354
loc,soc_cor,0.022404230382896264,354
soc,loc_cor,0.016590676946598982,355
soc,soc_cor,0.015017099766236622,355
soc,loc_cor,0.005217436051820182,356
soc,soc_cor,0.016583697174324626,356
soc,loc_cor,0.012190696457157684,357
soc,soc_cor,0.03339077587560699,357
soc,loc_cor,0.0024413948420396797,358
soc,soc_cor,-0.005976379561494027,358
soc,loc_cor,0.03403708980046082,359
soc,soc_cor,0.02627914442098035,359
soc,loc_cor,0.0651092131343581,360
soc,soc_cor,0.02878703610431897,360
soc,loc_cor,0.0121221643314995,361
soc,soc_cor,-0.0014923471713012351,361
soc,loc_cor,0.005466579905787919,362
soc,soc_cor,0.011773040957924506,362
np,loc_cor,-0.0009356605967856917,363
np,soc_cor,0.024144377322868338,363
np,loc_cor,0.0025136104578591216,364
np,soc_cor,0.001529946586536289,364
np,loc_cor,0.009202479852765368,365
np,soc_cor,0.027534898434129075,365
np,loc_cor,-0.005217642231038072,366
np,soc_cor,0.02181698305174795,366
np,loc_cor,0.006481298959295417,367
np,soc_cor,0.0083987025920466,367
np,loc_cor,0.0015385221075944616,368
np,soc_cor,0.01820619135419508,368
np,loc_cor,0.010629942136728795,369
np,soc_cor,0.03740084918717372,369
loc,loc_cor,0.0059662719219686425,370
loc,soc_cor,-0.00987297070590208,370
loc,loc_cor,-0.004115117050613622,371
loc,soc_cor,-0.006406115802742394,371
loc,loc_cor,-0.0006219074564187202,372
loc,soc_cor,0.0080092850118485,372
loc,loc_cor,0.026924849648531358,373
loc,soc_cor,0.005739751988367722,373
loc,loc_cor,0.0025118585906737413,374
loc,soc_cor,0.007011983502329497,374
loc,loc_cor,-0.003269815164911028,375
loc,soc_cor,0.003937941928356059,375
loc,loc_cor,-0.004166178825167684,376
loc,soc_cor,0.012648408163355336,376
soc,loc_cor,0.00600992922219315,377
soc,soc_cor,0.0015425253365597552,377
soc,loc_cor,0.011742698029874172,378
soc,soc_cor,0.022667370222046977,378
soc,loc_cor,0.023936532163281506,379
soc,soc_cor,8.290106860677632e-05,379
soc,loc_cor,-0.003350325616175702,380
soc,soc_cor,0.013338795113240126,380
soc,loc_cor,-0.004434370459071361,381
soc,soc_cor,0.00164618071298284,381
soc,loc_cor,0.023280117831405493,382
soc,soc_cor,0.0007867640426993949,382
soc,loc_cor,-0.010703534928184787,383
soc,soc_cor,0.007045369703308171,383
